date,status,age_group,gender,count,rate_per_100000
2021-11-20,cases,12 to 19,female,625,37.36967699
2021-11-20,cases,12 to 19,all,1247,36.57193938
2021-11-20,cases,12 to 19,other,3,
2021-11-20,cases,20 to 29,male,931,34.26466231
2021-11-20,cases,20 to 29,female,1008,40.20772395
2021-11-20,cases,20 to 29,all,1940,37.13582485
2021-11-20,cases,20 to 29,other,1,
2021-11-20,cases,30 to 39,male,1254,44.98312595
2021-11-20,cases,30 to 39,female,1550,57.10563585
2021-11-20,cases,30 to 39,all,2804,50.96347133
2021-11-20,cases,40 to 49,male,1221,49.45297957
2021-11-20,cases,40 to 49,female,1277,50.86899541
2021-11-20,cases,40 to 49,all,2498,50.1668681
2021-11-20,cases,50 to 59,male,929,37.00036562
2021-11-20,cases,50 to 59,female,798,31.31841091
2021-11-20,cases,50 to 59,all,1728,34.15824439
2021-11-20,cases,50 to 59,other,1,
2021-11-20,cases,60 to 69,male,684,28.28889413
2021-11-20,cases,60 to 69,female,603,23.83308776
2021-11-20,cases,60 to 69,all,1287,26.01047776
2021-11-20,cases,70 to 79,male,318,20.58445615
2021-11-20,cases,70 to 79,female,310,18.0580175
2021-11-20,cases,70 to 79,all,628,19.25468428
2021-11-20,cases,80+,male,166,23.01323677
2021-11-20,cases,80+,female,200,19.24925963
2021-11-20,cases,80+,all,366,20.79161518
2021-11-20,cases,all,male,8521,44.01853872
2021-11-20,cases,all,female,8637,44.12903253
2021-11-20,cases,all,all,17163,44.08693348
2021-11-20,cases,all,other,5,
2021-11-20,hospitalizations,0 to 11,male,10,0.4078586199
2021-11-20,hospitalizations,0 to 11,female,8,0.3427235296
2021-11-20,hospitalizations,0 to 11,all,18,0.376091213
2021-11-20,hospitalizations,12 to 19,male,5,0.2878130182
2021-11-20,hospitalizations,12 to 19,female,4,0.2391659327
2021-11-20,hospitalizations,12 to 19,all,10,0.2932793856
2021-11-20,hospitalizations,12 to 19,other,1,
2021-11-20,hospitalizations,20 to 29,male,12,0.4416497828
2021-11-20,hospitalizations,20 to 29,female,17,0.6781064555
2021-11-20,hospitalizations,20 to 29,all,29,0.555123155
2021-11-20,hospitalizations,30 to 39,male,34,1.219638184
2021-11-20,hospitalizations,30 to 39,female,34,1.252639754
2021-11-20,hospitalizations,30 to 39,all,68,1.235918706
2021-11-20,hospitalizations,40 to 49,male,48,1.944097477
2021-11-20,hospitalizations,40 to 49,female,36,1.434051554
2021-11-20,hospitalizations,40 to 49,all,84,1.686956333
2021-11-20,hospitalizations,50 to 59,male,69,2.74814341
2021-11-20,hospitalizations,50 to 59,female,46,1.805321932
2021-11-20,hospitalizations,50 to 59,all,115,2.273262792
2021-11-20,hospitalizations,60 to 69,male,97,4.011729138
2021-11-20,hospitalizations,60 to 69,female,50,1.976209598
2021-11-20,hospitalizations,60 to 69,all,147,2.97089373
2021-11-20,hospitalizations,70 to 79,male,87,5.631596493
2021-11-20,hospitalizations,70 to 79,female,59,3.436848491
2021-11-20,hospitalizations,70 to 79,all,146,4.476407493
2021-11-20,hospitalizations,80+,male,67,9.288475082
2021-11-20,hospitalizations,80+,female,57,5.486038993
2021-11-20,hospitalizations,80+,all,124,7.044153778
2021-11-20,hospitalizations,all,male,429,2.216166308
2021-11-20,hospitalizations,all,female,311,1.588992604
2021-11-20,hospitalizations,all,all,741,1.90342118
2021-11-20,hospitalizations,all,other,1,
2021-11-20,icu,0 to 11,female,1,0.04284044121
2021-11-20,icu,0 to 11,all,1,0.02089395628
2021-11-20,icu,12 to 19,male,1,0.05756260365
2021-11-20,icu,12 to 19,all,1,0.02932793856
2021-11-20,icu,20 to 29,male,1,0.03680414856
2021-11-20,icu,20 to 29,female,1,0.03988861503
2021-11-20,icu,20 to 29,all,2,0.03828435552
2021-11-20,icu,30 to 39,male,8,0.2869736903
2021-11-20,icu,30 to 39,female,4,0.1473693828
2021-11-20,icu,30 to 39,all,12,0.218103301
2021-11-20,icu,40 to 49,male,14,0.5670284308
2021-11-20,icu,40 to 49,female,12,0.4780171847
2021-11-20,icu,40 to 49,all,26,0.5221531507
2021-11-20,icu,50 to 59,male,21,0.8363914726
2021-11-20,icu,50 to 59,female,18,0.7064303212
2021-11-20,icu,50 to 59,all,39,0.7709325991
2021-11-20,icu,60 to 69,male,45,1.861111456
2021-11-20,icu,60 to 69,female,15,0.5928628795
2021-11-20,icu,60 to 69,all,60,1.212609686
2021-11-20,icu,70 to 79,male,30,1.941929825
2021-11-20,icu,70 to 79,female,10,0.5825166935
2021-11-20,icu,70 to 79,all,40,1.226413012
2021-11-20,icu,80+,male,12,1.663607477
2021-11-20,icu,80+,female,1,0.09624629813
2021-11-20,icu,80+,all,13,0.7384999929
2021-11-20,icu,all,male,132,0.6818973256
2021-11-20,icu,all,female,62,0.3167766605
2021-11-20,icu,all,all,194,0.498331591
2021-11-20,deaths,20 to 29,male,1,0.03680414856
2021-11-20,deaths,20 to 29,all,1,0.01914217776
2021-11-20,deaths,30 to 39,male,4,0.1434868451
2021-11-20,deaths,30 to 39,female,1,0.03684234571
2021-11-20,deaths,30 to 39,all,5,0.09087637541
2021-11-20,deaths,40 to 49,male,5,0.2025101539
2021-11-20,deaths,40 to 49,female,3,0.1195042962
2021-11-20,deaths,40 to 49,all,8,0.1606625079
2021-11-20,deaths,50 to 59,male,3,0.1194844961
2021-11-20,deaths,50 to 59,female,3,0.1177383869
2021-11-20,deaths,50 to 59,all,6,0.1186050153
2021-11-20,deaths,60 to 69,male,18,0.7444445823
2021-11-20,deaths,60 to 69,female,5,0.1976209598
2021-11-20,deaths,60 to 69,all,23,0.4648337128
2021-11-20,deaths,70 to 79,male,20,1.294619883
2021-11-20,deaths,70 to 79,female,12,0.6990200322
2021-11-20,deaths,70 to 79,all,32,0.9811304094
2021-11-20,deaths,80+,male,24,3.327214955
2021-11-20,deaths,80+,female,15,1.443694472
2021-11-20,deaths,80+,all,39,2.215499979
2021-11-20,deaths,all,male,75,0.3874416623
2021-11-20,deaths,all,female,39,0.1992627381
2021-11-20,deaths,all,all,114,0.2928340277
2021-11-27,cases,0 to 11,male,2896,118.1158563
2021-11-27,cases,0 to 11,female,2665,114.1697758
2021-11-27,cases,0 to 11,all,5561,116.1912909
2021-11-27,cases,12 to 19,male,670,38.56694444
2021-11-27,cases,12 to 19,female,691,41.31591488
2021-11-27,cases,12 to 19,all,1362,39.94465231
2021-11-27,cases,12 to 19,other,1,
2021-11-27,cases,20 to 29,male,954,35.11115773
2021-11-27,cases,20 to 29,female,1029,41.04538487
2021-11-27,cases,20 to 29,all,1985,37.99722285
2021-11-27,cases,20 to 29,other,2,
2021-11-27,cases,30 to 39,male,1423,51.04544515
2021-11-27,cases,30 to 39,female,1678,61.8214561
2021-11-27,cases,30 to 39,all,3102,56.37970331
2021-11-27,cases,30 to 39,other,1,
2021-11-27,cases,40 to 49,male,1414,57.26987151
2021-11-27,cases,40 to 49,female,1426,56.80437545
2021-11-27,cases,40 to 49,all,2840,57.03519031
2021-11-27,cases,50 to 59,male,933,37.15967828
2021-11-27,cases,50 to 59,female,897,35.20377768
2021-11-27,cases,50 to 59,all,1830,36.17452965
2021-11-27,cases,60 to 69,male,697,28.82654855
2021-11-27,cases,60 to 69,female,660,26.0859667
2021-11-27,cases,60 to 69,all,1358,27.44539922
2021-11-27,cases,60 to 69,other,1,
2021-11-27,cases,70 to 79,male,345,22.33219299
2021-11-27,cases,70 to 79,female,349,20.3298326
2021-11-27,cases,70 to 79,all,694,21.27826575
2021-11-27,cases,80+,male,163,22.5973349
2021-11-27,cases,80+,female,197,18.96052073
2021-11-27,cases,80+,all,360,20.45076903
2021-11-27,cases,all,male,9497,49.06044622
2021-11-27,cases,all,female,9592,49.00841497
2021-11-27,cases,all,all,19094,49.04713092
2021-11-27,cases,all,other,5,
2021-11-27,hospitalizations,0 to 11,male,5,0.2039293099
2021-11-27,hospitalizations,0 to 11,female,7,0.2998830884
2021-11-27,hospitalizations,0 to 11,all,12,0.2507274753
2021-11-27,hospitalizations,12 to 19,male,4,0.2302504146
2021-11-27,hospitalizations,12 to 19,female,7,0.4185403823
2021-11-27,hospitalizations,12 to 19,all,11,0.3226073241
2021-11-27,hospitalizations,20 to 29,male,8,0.2944331885
2021-11-27,hospitalizations,20 to 29,female,17,0.6781064555
2021-11-27,hospitalizations,20 to 29,all,25,0.478554444
2021-11-27,hospitalizations,30 to 39,male,29,1.040279627
2021-11-27,hospitalizations,30 to 39,female,32,1.178955063
2021-11-27,hospitalizations,30 to 39,all,61,1.10869178
2021-11-27,hospitalizations,40 to 49,male,44,1.782089354
2021-11-27,hospitalizations,40 to 49,female,31,1.234877727
2021-11-27,hospitalizations,40 to 49,all,75,1.506211012
2021-11-27,hospitalizations,50 to 59,male,75,2.987112402
2021-11-27,hospitalizations,50 to 59,female,45,1.766075803
2021-11-27,hospitalizations,50 to 59,all,120,2.372100305
2021-11-27,hospitalizations,60 to 69,male,75,3.101852426
2021-11-27,hospitalizations,60 to 69,female,55,2.173830558
2021-11-27,hospitalizations,60 to 69,all,130,2.627320985
2021-11-27,hospitalizations,70 to 79,male,82,5.307941522
2021-11-27,hospitalizations,70 to 79,female,65,3.786358508
2021-11-27,hospitalizations,70 to 79,all,147,4.507067818
2021-11-27,hospitalizations,80+,male,60,8.318037387
2021-11-27,hospitalizations,80+,female,64,6.15976308
2021-11-27,hospitalizations,80+,all,124,7.044153778
2021-11-27,hospitalizations,all,male,382,1.973369533
2021-11-27,hospitalizations,all,female,323,1.650304215
2021-11-27,hospitalizations,all,all,705,1.810947276
2021-11-27,icu,0 to 11,female,1,0.04284044121
2021-11-27,icu,0 to 11,all,1,0.02089395628
2021-11-27,icu,12 to 19,male,1,0.05756260365
2021-11-27,icu,12 to 19,female,2,0.1195829664
2021-11-27,icu,12 to 19,all,3,0.08798381567
2021-11-27,icu,20 to 29,male,2,0.07360829713
2021-11-27,icu,20 to 29,female,4,0.1595544601
2021-11-27,icu,20 to 29,all,6,0.1148530666
2021-11-27,icu,30 to 39,male,11,0.3945888241
2021-11-27,icu,30 to 39,female,5,0.1842117285
2021-11-27,icu,30 to 39,all,16,0.2908044013
2021-11-27,icu,40 to 49,male,13,0.5265264
2021-11-27,icu,40 to 49,female,8,0.3186781231
2021-11-27,icu,40 to 49,all,21,0.4217390833
2021-11-27,icu,50 to 59,male,28,1.11518863
2021-11-27,icu,50 to 59,female,11,0.4317074185
2021-11-27,icu,50 to 59,all,39,0.7709325991
2021-11-27,icu,60 to 69,male,16,0.6617285176
2021-11-27,icu,60 to 69,female,14,0.5533386875
2021-11-27,icu,60 to 69,all,30,0.6063048428
2021-11-27,icu,70 to 79,male,21,1.359350878
2021-11-27,icu,70 to 79,female,16,0.9320267096
2021-11-27,icu,70 to 79,all,37,1.134432036
2021-11-27,icu,80+,male,10,1.386339564
2021-11-27,icu,80+,female,7,0.6737240869
2021-11-27,icu,80+,all,17,0.9657307599
2021-11-27,icu,all,male,102,0.5269206607
2021-11-27,icu,all,female,68,0.3474324664
2021-11-27,icu,all,all,170,0.436682322
2021-11-27,deaths,20 to 29,male,1,0.03680414856
2021-11-27,deaths,20 to 29,female,1,0.03988861503
2021-11-27,deaths,20 to 29,all,2,0.03828435552
2021-11-27,deaths,30 to 39,male,3,0.1076151338
2021-11-27,deaths,30 to 39,female,1,0.03684234571
2021-11-27,deaths,30 to 39,all,4,0.07270110033
2021-11-27,deaths,40 to 49,male,2,0.08100406154
2021-11-27,deaths,40 to 49,female,1,0.03983476539
2021-11-27,deaths,40 to 49,all,3,0.06024844047
2021-11-27,deaths,50 to 59,male,12,0.4779379844
2021-11-27,deaths,50 to 59,female,8,0.3139690317
2021-11-27,deaths,50 to 59,all,20,0.3953500508
2021-11-27,deaths,60 to 69,male,14,0.5790124529
2021-11-27,deaths,60 to 69,female,7,0.2766693438
2021-11-27,deaths,60 to 69,all,21,0.42441339
2021-11-27,deaths,70 to 79,male,23,1.488812866
2021-11-27,deaths,70 to 79,female,10,0.5825166935
2021-11-27,deaths,70 to 79,all,33,1.011790735
2021-11-27,deaths,80+,male,13,1.802241434
2021-11-27,deaths,80+,female,17,1.636187068
2021-11-27,deaths,80+,all,30,1.704230753
2021-11-27,deaths,all,male,68,0.3512804405
2021-11-27,deaths,all,female,45,0.2299185439
2021-11-27,deaths,all,all,113,0.2902653081
2021-12-04,cases,0 to 11,male,3474,141.6900845
2021-12-04,cases,0 to 11,female,3179,136.1897626
2021-12-04,cases,0 to 11,all,6653,139.0074911
2021-12-04,cases,12 to 19,male,792,45.58958209
2021-12-04,cases,12 to 19,female,818,48.90943324
2021-12-04,cases,12 to 19,all,1611,47.24730901
2021-12-04,cases,12 to 19,other,1,
2021-12-04,cases,20 to 29,male,1130,41.58868788
2021-12-04,cases,20 to 29,female,1342,53.53052137
2021-12-04,cases,20 to 29,all,2473,47.3386056
2021-12-04,cases,20 to 29,other,1,
2021-12-04,cases,30 to 39,male,1587,56.9284058
2021-12-04,cases,30 to 39,female,2022,74.49522302
2021-12-04,cases,30 to 39,all,3611,65.63091832
2021-12-04,cases,30 to 39,other,2,
2021-12-04,cases,40 to 49,male,1643,66.54483656
2021-12-04,cases,40 to 49,female,1699,67.6792664
2021-12-04,cases,40 to 49,all,3344,67.15692831
2021-12-04,cases,40 to 49,other,2,
2021-12-04,cases,50 to 59,male,1141,45.44393668
2021-12-04,cases,50 to 59,female,1052,41.28692766
2021-12-04,cases,50 to 59,all,2193,43.35013307
2021-12-04,cases,60 to 69,male,810,33.5000062
2021-12-04,cases,60 to 69,female,832,32.88412772
2021-12-04,cases,60 to 69,all,1642,33.18508506
2021-12-04,cases,70 to 79,male,448,28.99948539
2021-12-04,cases,70 to 79,female,414,24.11619111
2021-12-04,cases,70 to 79,all,862,26.4292004
2021-12-04,cases,80+,male,176,24.39957633
2021-12-04,cases,80+,female,189,18.19055035
2021-12-04,cases,80+,all,365,20.73480749
2021-12-04,cases,all,male,11205,57.88378434
2021-12-04,cases,all,female,11547,58.99709838
2021-12-04,cases,all,all,22758,58.45891932
2021-12-04,cases,all,other,6,
2021-12-04,hospitalizations,0 to 11,male,9,0.3670727579
2021-12-04,hospitalizations,0 to 11,female,8,0.3427235296
2021-12-04,hospitalizations,0 to 11,all,17,0.3551972567
2021-12-04,hospitalizations,12 to 19,male,6,0.3453756219
2021-12-04,hospitalizations,12 to 19,female,5,0.2989574159
2021-12-04,hospitalizations,12 to 19,all,11,0.3226073241
2021-12-04,hospitalizations,20 to 29,male,13,0.4784539313
2021-12-04,hospitalizations,20 to 29,female,18,0.7179950706
2021-12-04,hospitalizations,20 to 29,all,31,0.5934075105
2021-12-04,hospitalizations,30 to 39,male,27,0.9685362046
2021-12-04,hospitalizations,30 to 39,female,39,1.436851483
2021-12-04,hospitalizations,30 to 39,all,66,1.199568155
2021-12-04,hospitalizations,40 to 49,male,46,1.863093416
2021-12-04,hospitalizations,40 to 49,female,27,1.075538666
2021-12-04,hospitalizations,40 to 49,all,73,1.466045385
2021-12-04,hospitalizations,50 to 59,male,61,2.429518087
2021-12-04,hospitalizations,50 to 59,female,39,1.530599029
2021-12-04,hospitalizations,50 to 59,all,100,1.976750254
2021-12-04,hospitalizations,60 to 69,male,82,3.391358653
2021-12-04,hospitalizations,60 to 69,female,57,2.252878942
2021-12-04,hospitalizations,60 to 69,all,139,2.809212438
2021-12-04,hospitalizations,70 to 79,male,81,5.243210528
2021-12-04,hospitalizations,70 to 79,female,67,3.902861846
2021-12-04,hospitalizations,70 to 79,all,148,4.537728143
2021-12-04,hospitalizations,80+,male,69,9.565742995
2021-12-04,hospitalizations,80+,female,56,5.389792695
2021-12-04,hospitalizations,80+,all,125,7.10096147
2021-12-04,hospitalizations,all,male,394,2.035360199
2021-12-04,hospitalizations,all,female,316,1.614539109
2021-12-04,hospitalizations,all,all,710,1.823790874
2021-12-04,icu,0 to 11,male,1,0.04078586199
2021-12-04,icu,0 to 11,female,1,0.04284044121
2021-12-04,icu,0 to 11,all,2,0.04178791255
2021-12-04,icu,12 to 19,male,1,0.05756260365
2021-12-04,icu,12 to 19,all,1,0.02932793856
2021-12-04,icu,20 to 29,male,3,0.1104124457
2021-12-04,icu,20 to 29,female,1,0.03988861503
2021-12-04,icu,20 to 29,all,4,0.07656871104
2021-12-04,icu,30 to 39,male,4,0.1434868451
2021-12-04,icu,30 to 39,female,4,0.1473693828
2021-12-04,icu,30 to 39,all,8,0.1454022007
2021-12-04,icu,40 to 49,male,18,0.7290365539
2021-12-04,icu,40 to 49,female,9,0.3585128885
2021-12-04,icu,40 to 49,all,27,0.5422359642
2021-12-04,icu,50 to 59,male,22,0.876219638
2021-12-04,icu,50 to 59,female,9,0.3532151606
2021-12-04,icu,50 to 59,all,31,0.6127925788
2021-12-04,icu,60 to 69,male,26,1.075308841
2021-12-04,icu,60 to 69,female,16,0.6323870715
2021-12-04,icu,60 to 69,all,42,0.8488267799
2021-12-04,icu,70 to 79,male,28,1.812467837
2021-12-04,icu,70 to 79,female,15,0.8737750402
2021-12-04,icu,70 to 79,all,43,1.318393988
2021-12-04,icu,80+,male,7,0.9704376951
2021-12-04,icu,80+,female,3,0.2887388944
2021-12-04,icu,80+,all,10,0.5680769176
2021-12-04,icu,all,male,110,0.5682477713
2021-12-04,icu,all,female,58,0.2963394566
2021-12-04,icu,all,all,168,0.4315448829
2021-12-04,deaths,30 to 39,male,2,0.07174342256
2021-12-04,deaths,30 to 39,female,3,0.1105270371
2021-12-04,deaths,30 to 39,all,5,0.09087637541
2021-12-04,deaths,40 to 49,male,2,0.08100406154
2021-12-04,deaths,40 to 49,female,1,0.03983476539
2021-12-04,deaths,40 to 49,all,3,0.06024844047
2021-12-04,deaths,50 to 59,male,10,0.3982816536
2021-12-04,deaths,50 to 59,female,3,0.1177383869
2021-12-04,deaths,50 to 59,all,13,0.256977533
2021-12-04,deaths,60 to 69,male,15,0.6203704853
2021-12-04,deaths,60 to 69,female,7,0.2766693438
2021-12-04,deaths,60 to 69,all,22,0.4446235514
2021-12-04,deaths,70 to 79,male,20,1.294619883
2021-12-04,deaths,70 to 79,female,11,0.6407683628
2021-12-04,deaths,70 to 79,all,31,0.9504700841
2021-12-04,deaths,80+,male,25,3.465848911
2021-12-04,deaths,80+,female,14,1.347448174
2021-12-04,deaths,80+,all,39,2.215499979
2021-12-04,deaths,all,male,74,0.3822757734
2021-12-04,deaths,all,female,39,0.1992627381
2021-12-04,deaths,all,all,113,0.2902653081
2021-12-11,cases,0 to 11,male,4463,182.0273021
2021-12-11,cases,0 to 11,female,3914,167.6774869
2021-12-11,cases,0 to 11,all,8379,175.0704596
2021-12-11,cases,0 to 11,other,2,
2021-12-11,cases,12 to 19,male,1247,71.78056675
2021-12-11,cases,12 to 19,female,1466,87.65431434
2021-12-11,cases,12 to 19,all,2716,79.65468112
2021-12-11,cases,12 to 19,other,3,
2021-12-11,cases,20 to 29,male,2178,80.15943557
2021-12-11,cases,20 to 29,female,2443,97.44788652
2021-12-11,cases,20 to 29,all,4631,88.6474252
2021-12-11,cases,20 to 29,other,10,
2021-12-11,cases,30 to 39,male,2292,82.21796226
2021-12-11,cases,30 to 39,female,2682,98.81117119
2021-12-11,cases,30 to 39,all,4974,90.40381826
2021-12-11,cases,40 to 49,male,2433,98.54144087
2021-12-11,cases,40 to 49,female,2324,92.57599477
2021-12-11,cases,40 to 49,all,4757,95.53394377
2021-12-11,cases,50 to 59,male,1620,64.52162789
2021-12-11,cases,50 to 59,female,1360,53.37473538
2021-12-11,cases,50 to 59,all,2980,58.90715758
2021-12-11,cases,60 to 69,male,1068,44.17037855
2021-12-11,cases,60 to 69,female,1036,40.94706288
2021-12-11,cases,60 to 69,all,2104,42.52217964
2021-12-11,cases,70 to 79,male,514,33.271731
2021-12-11,cases,70 to 79,female,449,26.15499954
2021-12-11,cases,70 to 79,all,963,29.52589326
2021-12-11,cases,80+,male,216,29.94493459
2021-12-11,cases,80+,female,221,21.27043189
2021-12-11,cases,80+,all,437,24.8249613
2021-12-11,cases,all,male,16031,82.81436384
2021-12-11,cases,all,female,15896,81.21744832
2021-12-11,cases,all,all,31942,82.05003958
2021-12-11,cases,all,other,15,
2021-12-11,hospitalizations,0 to 11,male,7,0.2855010339
2021-12-11,hospitalizations,0 to 11,female,8,0.3427235296
2021-12-11,hospitalizations,0 to 11,all,15,0.3134093442
2021-12-11,hospitalizations,12 to 19,male,6,0.3453756219
2021-12-11,hospitalizations,12 to 19,female,12,0.7174977982
2021-12-11,hospitalizations,12 to 19,all,18,0.527902894
2021-12-11,hospitalizations,20 to 29,male,24,0.8832995655
2021-12-11,hospitalizations,20 to 29,female,17,0.6781064555
2021-12-11,hospitalizations,20 to 29,all,41,0.7848292881
2021-12-11,hospitalizations,30 to 39,male,20,0.7174342256
2021-12-11,hospitalizations,30 to 39,female,35,1.2894821
2021-12-11,hospitalizations,30 to 39,all,55,0.9996401296
2021-12-11,hospitalizations,40 to 49,male,41,1.660583262
2021-12-11,hospitalizations,40 to 49,female,23,0.916199604
2021-12-11,hospitalizations,40 to 49,all,64,1.285300063
2021-12-11,hospitalizations,50 to 59,male,57,2.270205426
2021-12-11,hospitalizations,50 to 59,female,35,1.373614514
2021-12-11,hospitalizations,50 to 59,all,92,1.818610234
2021-12-11,hospitalizations,60 to 69,male,71,2.936420297
2021-12-11,hospitalizations,60 to 69,female,70,2.766693438
2021-12-11,hospitalizations,60 to 69,all,141,2.849632761
2021-12-11,hospitalizations,70 to 79,male,93,6.019982458
2021-12-11,hospitalizations,70 to 79,female,58,3.378596822
2021-12-11,hospitalizations,70 to 79,all,151,4.629709119
2021-12-11,hospitalizations,80+,male,75,10.39754673
2021-12-11,hospitalizations,80+,female,68,6.544748273
2021-12-11,hospitalizations,80+,all,143,8.123499922
2021-12-11,hospitalizations,all,male,394,2.035360199
2021-12-11,hospitalizations,all,female,326,1.665632118
2021-12-11,hospitalizations,all,all,720,1.84947807
2021-12-11,icu,0 to 11,male,1,0.04078586199
2021-12-11,icu,0 to 11,female,2,0.08568088241
2021-12-11,icu,0 to 11,all,3,0.06268186883
2021-12-11,icu,12 to 19,male,1,0.05756260365
2021-12-11,icu,12 to 19,female,2,0.1195829664
2021-12-11,icu,12 to 19,all,3,0.08798381567
2021-12-11,icu,20 to 29,male,3,0.1104124457
2021-12-11,icu,20 to 29,female,5,0.1994430752
2021-12-11,icu,20 to 29,all,8,0.1531374221
2021-12-11,icu,30 to 39,male,6,0.2152302677
2021-12-11,icu,30 to 39,female,5,0.1842117285
2021-12-11,icu,30 to 39,all,11,0.1999280259
2021-12-11,icu,40 to 49,male,15,0.6075304616
2021-12-11,icu,40 to 49,female,5,0.199173827
2021-12-11,icu,40 to 49,all,20,0.4016562698
2021-12-11,icu,50 to 59,male,19,0.7567351419
2021-12-11,icu,50 to 59,female,12,0.4709535475
2021-12-11,icu,50 to 59,all,31,0.6127925788
2021-12-11,icu,60 to 69,male,30,1.240740971
2021-12-11,icu,60 to 69,female,24,0.9485806072
2021-12-11,icu,60 to 69,all,54,1.091348717
2021-12-11,icu,70 to 79,male,30,1.941929825
2021-12-11,icu,70 to 79,female,14,0.8155233709
2021-12-11,icu,70 to 79,all,44,1.349054313
2021-12-11,icu,80+,male,8,1.109071652
2021-12-11,icu,80+,female,6,0.5774777888
2021-12-11,icu,80+,all,14,0.7953076847
2021-12-11,icu,all,male,113,0.5837454378
2021-12-11,icu,all,female,75,0.3831975732
2021-12-11,icu,all,all,188,0.4829192737
2021-12-11,deaths,20 to 29,female,2,0.07977723006
2021-12-11,deaths,20 to 29,all,2,0.03828435552
2021-12-11,deaths,30 to 39,male,2,0.07174342256
2021-12-11,deaths,30 to 39,all,2,0.03635055017
2021-12-11,deaths,40 to 49,male,6,0.2430121846
2021-12-11,deaths,40 to 49,all,6,0.1204968809
2021-12-11,deaths,50 to 59,male,10,0.3982816536
2021-12-11,deaths,50 to 59,female,4,0.1569845158
2021-12-11,deaths,50 to 59,all,14,0.2767450356
2021-12-11,deaths,60 to 69,male,11,0.4549383559
2021-12-11,deaths,60 to 69,female,5,0.1976209598
2021-12-11,deaths,60 to 69,all,16,0.3233625828
2021-12-11,deaths,70 to 79,male,15,0.9709649126
2021-12-11,deaths,70 to 79,female,7,0.4077616854
2021-12-11,deaths,70 to 79,all,22,0.6745271565
2021-12-11,deaths,80+,male,17,2.35677726
2021-12-11,deaths,80+,female,16,1.53994077
2021-12-11,deaths,80+,all,33,1.874653828
2021-12-11,deaths,all,male,61,0.3151192186
2021-12-11,deaths,all,female,34,0.1737162332
2021-12-11,deaths,all,all,95,0.2440283564
2021-12-18,cases,0 to 11,male,6415,261.6413047
2021-12-18,cases,0 to 11,female,5676,243.1623443
2021-12-18,cases,0 to 11,all,12092,252.6497193
2021-12-18,cases,0 to 11,other,1,
2021-12-18,cases,12 to 19,male,3258,187.5389627
2021-12-18,cases,12 to 19,female,3389,202.6333365
2021-12-18,cases,12 to 19,all,6652,195.0894473
2021-12-18,cases,12 to 19,other,5,
2021-12-18,cases,20 to 29,male,6845,251.9243969
2021-12-18,cases,20 to 29,female,8161,325.5309873
2021-12-18,cases,20 to 29,all,15032,287.7452161
2021-12-18,cases,20 to 29,other,26,
2021-12-18,cases,30 to 39,male,7073,253.7206139
2021-12-18,cases,30 to 39,female,7097,261.4701275
2021-12-18,cases,30 to 39,all,14185,257.816277
2021-12-18,cases,30 to 39,other,15,
2021-12-18,cases,40 to 49,male,5775,233.8992277
2021-12-18,cases,40 to 49,female,5670,225.8631198
2021-12-18,cases,40 to 49,all,11450,229.9482145
2021-12-18,cases,40 to 49,other,5,
2021-12-18,cases,50 to 59,male,4197,167.15881
2021-12-18,cases,50 to 59,female,3562,139.7947113
2021-12-18,cases,50 to 59,all,7762,153.4353547
2021-12-18,cases,50 to 59,other,3,
2021-12-18,cases,60 to 69,male,2340,96.7777957
2021-12-18,cases,60 to 69,female,2005,79.24600489
2021-12-18,cases,60 to 69,all,4347,87.85357172
2021-12-18,cases,60 to 69,other,2,
2021-12-18,cases,70 to 79,male,967,62.59487136
2021-12-18,cases,70 to 79,female,820,47.76636886
2021-12-18,cases,70 to 79,all,1787,54.7900013
2021-12-18,cases,80+,male,315,43.66969628
2021-12-18,cases,80+,female,382,36.76608588
2021-12-18,cases,80+,all,697,39.59496116
2021-12-18,cases,all,male,37191,192.1245715
2021-12-18,cases,all,female,36764,187.8383411
2021-12-18,cases,all,all,74012,190.1160707
2021-12-18,cases,all,other,57,
2021-12-18,hospitalizations,0 to 11,male,15,0.6117879298
2021-12-18,hospitalizations,0 to 11,female,12,0.5140852945
2021-12-18,hospitalizations,0 to 11,all,27,0.5641368195
2021-12-18,hospitalizations,12 to 19,male,8,0.4605008292
2021-12-18,hospitalizations,12 to 19,female,7,0.4185403823
2021-12-18,hospitalizations,12 to 19,all,15,0.4399190784
2021-12-18,hospitalizations,20 to 29,male,17,0.6256705256
2021-12-18,hospitalizations,20 to 29,female,38,1.515767371
2021-12-18,hospitalizations,20 to 29,all,55,1.052819777
2021-12-18,hospitalizations,30 to 39,male,22,0.7891776482
2021-12-18,hospitalizations,30 to 39,female,46,1.694747903
2021-12-18,hospitalizations,30 to 39,all,68,1.235918706
2021-12-18,hospitalizations,40 to 49,male,44,1.782089354
2021-12-18,hospitalizations,40 to 49,female,40,1.593390616
2021-12-18,hospitalizations,40 to 49,all,84,1.686956333
2021-12-18,hospitalizations,50 to 59,male,87,3.465050387
2021-12-18,hospitalizations,50 to 59,female,54,2.119290964
2021-12-18,hospitalizations,50 to 59,all,141,2.787217858
2021-12-18,hospitalizations,60 to 69,male,82,3.391358653
2021-12-18,hospitalizations,60 to 69,female,67,2.648120862
2021-12-18,hospitalizations,60 to 69,all,149,3.011314053
