pruid,prname,prnameFR,date,reporting_week,reporting_year,update,numcases_total,numcases_weekly,ratecases_total,numdeaths_total,numdeaths_weekly,ratedeaths_total,ratecases_last7,ratedeaths_last7,numcases_last14,numdeaths_last14,ratecases_last14,ratedeaths_last14,avgcases_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
59,British Columbia,Colombie-Britannique,2020-07-04,27,2020,0,2947,69,56.51,177,3,3.39,1.32,0.06,157,9,3.01,0.17,9.86,0.19,0.43,0.01
48,Alberta,Alberta,2020-07-04,27,2020,0,8259,302,185.89,155,1,3.49,6.80,0.02,586,3,13.19,0.07,43.14,0.97,0.14,0.00
47,Saskatchewan,Saskatchewan,2020-07-04,27,2020,0,796,19,67.47,14,1,1.19,1.61,0.08,70,1,5.93,0.08,2.71,0.23,0.14,0.01
46,Manitoba,Manitoba,2020-07-04,27,2020,0,325,3,23.49,7,0,0.51,0.22,0.00,12,0,0.87,0,0.43,0.03,0.00,0.00
35,Ontario,Ontario,2020-07-04,27,2020,0,35656,1180,240.49,2651,33,17.88,7.96,0.22,2355,85,15.88,0.57,168.57,1.14,4.71,0.03
24,Quebec,Québec,2020-07-04,27,2020,0,55784,705,648.31,5566,118,64.69,8.19,1.37,1110,158,12.9,1.84,100.71,1.17,16.86,0.20
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-07-04,27,2020,0,261,0,50.14,3,0,0.58,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2020-07-04,27,2020,0,165,0,20.91,2,0,0.25,0.00,0.00,1,0,0.13,0,0.00,0.00,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2020-07-04,27,2020,0,1064,3,107.25,63,0,6.35,0.30,0.00,3,1,0.3,0.1,0.43,0.04,0.00,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,2020-07-04,27,2020,0,30,3,18.26,0,0,0,1.83,0.00,3,0,1.83,0,0.43,0.26,0.00,0.00
60,Yukon,Yukon,2020-07-04,27,2020,0,11,0,25.59,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2020-07-04,27,2020,0,5,0,10.99,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
62,Nunavut,Nunavut,2020-07-04,27,2020,0,0,0,0.00,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2020-07-04,27,2020,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
1,Canada,Canada,2020-07-04,27,2020,,105316,2284,275.36,8638,156,22.59,5.97,0.41,4297,257,11.24,0.67,326.29,0.85,22.29,0.06
59,British Columbia,Colombie-Britannique,2020-07-11,28,2020,0,3053,106,58.54,187,10,3.59,2.03,0.19,175,13,3.36,0.25,15.14,0.29,1.43,0.03
48,Alberta,Alberta,2020-07-11,28,2020,0,8596,337,193.48,160,5,3.6,7.59,0.11,639,6,14.38,0.14,48.14,1.08,0.71,0.02
47,Saskatchewan,Saskatchewan,2020-07-11,28,2020,0,815,19,69.08,15,1,1.27,1.61,0.08,38,2,3.22,0.17,2.71,0.23,0.14,0.01
46,Manitoba,Manitoba,2020-07-11,28,2020,0,325,0,23.49,7,0,0.51,0.00,0.00,3,0,0.22,0,0.00,0.00,0.00,0.00
35,Ontario,Ontario,2020-07-11,28,2020,0,36594,938,246.82,2680,29,18.08,6.33,0.20,2118,62,14.29,0.42,134.00,0.90,4.14,0.03
24,Quebec,Québec,2020-07-11,28,2020,0,56407,623,655.55,5620,54,65.31,7.24,0.63,1328,172,15.43,2,89.00,1.03,7.71,0.09
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-07-11,28,2020,0,262,1,50.33,3,0,0.58,0.19,0.00,1,0,0.19,0,0.14,0.03,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2020-07-11,28,2020,0,166,1,21.03,2,0,0.25,0.13,0.00,1,0,0.13,0,0.14,0.02,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2020-07-11,28,2020,0,1066,2,107.45,63,0,6.35,0.20,0.00,5,0,0.5,0,0.29,0.03,0.00,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,2020-07-11,28,2020,0,33,3,20.08,0,0,0,1.83,0.00,6,0,3.65,0,0.43,0.26,0.00,0.00
60,Yukon,Yukon,2020-07-11,28,2020,0,11,0,25.59,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2020-07-11,28,2020,0,5,0,10.99,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
62,Nunavut,Nunavut,2020-07-11,28,2020,0,0,0,0.00,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2020-07-11,28,2020,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
1,Canada,Canada,2020-07-11,28,2020,,107346,2030,280.67,8737,99,22.84,5.31,0.26,4314,255,11.28,0.67,290.00,0.76,14.14,0.04
59,British Columbia,Colombie-Britannique,2020-07-18,29,2020,0,3198,145,61.33,189,2,3.62,2.78,0.04,251,12,4.81,0.23,20.71,0.40,0.29,0.01
48,Alberta,Alberta,2020-07-18,29,2020,0,9219,623,207.50,167,7,3.76,14.02,0.16,960,12,21.61,0.27,89.00,2.00,1.00,0.02
47,Saskatchewan,Saskatchewan,2020-07-18,29,2020,0,941,126,79.76,15,0,1.27,10.68,0.00,145,1,12.29,0.08,18.00,1.53,0.00,0.00
46,Manitoba,Manitoba,2020-07-18,29,2020,0,337,12,24.35,7,0,0.51,0.87,0.00,12,0,0.87,0,1.71,0.12,0.00,0.00
35,Ontario,Ontario,2020-07-18,29,2020,0,37440,846,252.52,2711,31,18.29,5.71,0.21,1784,60,12.03,0.4,120.86,0.82,4.43,0.03
24,Quebec,Québec,2020-07-18,29,2020,0,57300,893,665.93,5654,34,65.71,10.38,0.40,1516,88,17.62,1.02,127.57,1.48,4.86,0.06
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-07-18,29,2020,0,262,0,50.33,3,0,0.58,0.00,0.00,1,0,0.19,0,0.00,0.00,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2020-07-18,29,2020,0,168,2,21.29,2,0,0.25,0.25,0.00,3,0,0.38,0,0.29,0.04,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2020-07-18,29,2020,0,1067,1,107.55,63,0,6.35,0.10,0.00,3,0,0.3,0,0.14,0.01,0.00,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,2020-07-18,29,2020,0,36,3,21.91,0,0,0,1.83,0.00,6,0,3.65,0,0.43,0.26,0.00,0.00
60,Yukon,Yukon,2020-07-18,29,2020,0,13,2,30.24,0,0,0,4.65,0.00,2,0,4.65,0,0.29,0.66,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2020-07-18,29,2020,0,5,0,10.99,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
62,Nunavut,Nunavut,2020-07-18,29,2020,0,0,0,0.00,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2020-07-18,29,2020,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
1,Canada,Canada,2020-07-18,29,2020,,109999,2653,287.61,8811,74,23.04,6.94,0.19,4683,173,12.24,0.45,379.00,0.99,10.57,0.03
59,British Columbia,Colombie-Britannique,2020-07-25,30,2020,0,3419,221,65.56,191,2,3.66,4.24,0.04,366,4,7.02,0.08,31.57,0.61,0.29,0.01
48,Alberta,Alberta,2020-07-25,30,2020,0,10086,867,227.01,178,11,4.01,19.51,0.25,1490,18,33.54,0.41,123.86,2.79,1.57,0.04
47,Saskatchewan,Saskatchewan,2020-07-25,30,2020,0,1136,195,96.28,16,1,1.36,16.53,0.08,321,1,27.21,0.08,27.86,2.36,0.14,0.01
46,Manitoba,Manitoba,2020-07-25,30,2020,0,388,51,28.04,7,0,0.51,3.69,0.00,63,0,4.55,0,7.29,0.53,0.00,0.00
35,Ontario,Ontario,2020-07-25,30,2020,0,38543,1103,259.96,2722,11,18.36,7.44,0.07,1949,42,13.15,0.28,157.57,1.06,1.57,0.01
24,Quebec,Québec,2020-07-25,30,2020,0,58414,1114,678.88,5666,12,65.85,12.95,0.14,2007,46,23.33,0.53,159.14,1.85,1.71,0.02
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-07-25,30,2020,0,265,3,50.91,3,0,0.58,0.58,0.00,3,0,0.58,0,0.43,0.08,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2020-07-25,30,2020,0,170,2,21.54,2,0,0.25,0.25,0.00,4,0,0.51,0,0.29,0.04,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2020-07-25,30,2020,0,1067,0,107.55,63,0,6.35,0.00,0.00,1,0,0.1,0,0.00,0.00,0.00,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,2020-07-25,30,2020,0,36,0,21.91,0,0,0,0.00,0.00,3,0,1.83,0,0.00,0.00,0.00,0.00
60,Yukon,Yukon,2020-07-25,30,2020,0,14,1,32.57,0,0,0,2.33,0.00,3,0,6.98,0,0.14,0.33,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2020-07-25,30,2020,0,5,0,10.99,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
62,Nunavut,Nunavut,2020-07-25,30,2020,0,0,0,0.00,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2020-07-25,30,2020,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
1,Canada,Canada,2020-07-25,30,2020,,113556,3557,296.91,8848,37,23.13,9.30,0.10,6210,111,16.24,0.29,508.14,1.33,5.29,0.01
59,British Columbia,Colombie-Britannique,2020-08-01,31,2020,0,3641,222,69.82,195,4,3.74,4.26,0.08,443,6,8.5,0.12,31.71,0.61,0.57,0.01
48,Alberta,Alberta,2020-08-01,31,2020,0,10843,757,244.05,196,18,4.41,17.04,0.41,1624,29,36.55,0.65,108.14,2.43,2.57,0.06
